"","ME","ME.se","MAE","MAE.se","RMSE","RMSE.se","Rsq","Model"
"21",0.000978048507527582,0.000545199152764075,0.0707955573404135,0.000360826598817203,0.0944331805028862,9.83228739062457e-05,0.646241812681065,"Dry & Wet SR"
"22",0.00109061419637153,0.000546552341130961,0.0709792051560863,0.000361680794332901,0.0946687691283358,9.87009689197869e-05,0.64449624953918,"Dry & Wet SR+VI"
"23",0.000180057691359344,0.000592454570423048,0.0771017679472452,0.000390940149050992,0.1026128790961,0.000114619375575976,0.583569330640096,"Dry & Wet VI"
"24",0.00037229766340917,0.000809018552941168,0.109404009377092,0.000505484385342342,0.140121947437233,0.000178454280789612,0.23937973479498,"PALSAR"
"25",0.000791817673243093,0.000567808409325368,0.0738228806385101,0.000375172744962274,0.0983472107050648,0.000106516487490023,0.616283880242345,"PALSAR & Dry SR"
"26",0.00120179197127599,0.000582334736874665,0.0758678071793832,0.000383777229361545,0.100867132652699,0.000112318599569428,0.596448355058305,"PALSAR & Wet SR"
"27",0.00102667841703468,0.000544685417636544,0.0708103147201019,0.000359957650194228,0.0943447233804865,9.76115213438018e-05,0.646995231186804,"PALSAR & Wet+Dry SR"
"28",0.00128028830364445,0.000544562700315817,0.0706483043220971,0.000360859142112366,0.0943265714331277,9.80468921505821e-05,0.647058963853388,"All"
"29",0.00090573968589245,0.00059141726405349,0.0773666575887507,0.000387644727925317,0.10243706468966,0.000113943571618321,0.583935013107495,"Wet SR"
"30",0.000835175314005751,0.000595660429267881,0.0777820104753919,0.000391347818767208,0.103171354091041,0.000115755316370183,0.577978452939247,"Wet SR+VI"
"31",-0.000175019926433587,0.000641980818496909,0.0837095604484101,0.000422549960724309,0.111190770717586,0.000132720279498065,0.510957779847047,"Wet VI"
"32",0.00048873503711537,0.000575571801844417,0.0749130049688593,0.000379754016053037,0.0996898353318493,0.000108841199279116,0.606149551687909,"Dry SR"
"33",0.000542777199572393,0.000579655525900936,0.0753881157124937,0.000382821262941949,0.100397402691781,0.000110756771047771,0.601091886063698,"Dry SR+VI"
"34",-4.33079756373903e-05,0.00060962045719676,0.079171813177165,0.000403341089016436,0.105585849697583,0.000124698163159847,0.561546305834278,"Dry VI"
"35",0.00106022891202002,0.00054542122013872,0.0708364104854674,0.00036090265488293,0.0944725268957036,9.84340584995229e-05,0.645953734727316,"Dry & Wet SR"
"36",0.00109016497048322,0.000546542900740219,0.0709451034041491,0.000361889464837366,0.0946671289934587,9.86917865034206e-05,0.644504302981915,"Dry & Wet SR+VI"
"37",0.00021457970343751,0.000592991395718513,0.0771621433944291,0.000391357320813376,0.102705923046064,0.000115013136455558,0.582858888317907,"Dry & Wet VI"
"38",0.000381659028260565,0.000809437903310979,0.109448779864258,0.000505832751787919,0.140194603546889,0.000178546316656397,0.238910580847397,"PALSAR"
"39",0.00076340017309598,0.000567648651334393,0.0738015118289474,0.000375069161453712,0.0983193168746316,0.000106702781761976,0.616499865598146,"PALSAR & Dry SR"
"40",0.00118741644632427,0.000582463339269075,0.0758646670169293,0.00038399153097911,0.100889234700776,0.000112470323637561,0.596266752209812,"PALSAR & Wet SR"
"41",0.0010103587885679,0.000544626294062133,0.0707798934811625,0.000360066085080845,0.0943343076234561,9.7605346988948e-05,0.647081201205126,"PALSAR & Wet+Dry SR"
"42",0.00123848079531609,0.00054477511093232,0.0706863754602393,0.000360926344264453,0.094362799447542,9.80599978259352e-05,0.646783798780901,"All"
"43",0.000886087890274182,0.000591806753993593,0.0774148914262673,0.000387916539451316,0.102504349680656,0.000113994485077499,0.583374157711221,"Wet SR"
"44",0.000792919848111795,0.000595771777137515,0.0778327814808205,0.000391177850176115,0.103190305488803,0.000115583922108724,0.577812122063139,"Wet SR+VI"
"45",-0.000189895060987243,0.000641968664077039,0.0837116286691094,0.000422518048958746,0.111188689992771,0.000132761775207793,0.510957487236781,"Wet VI"
"46",0.00049474067948093,0.000575482442703233,0.0748868013910407,0.000379791132250071,0.099674388205028,0.000108735195699717,0.606273288763994,"Dry SR"
"47",0.000445939634783863,0.000579554008032251,0.0753671766448338,0.000382800831625212,0.10037934320989,0.000110855187800917,0.601196115517831,"Dry SR+VI"
"48",-1.50117982153641e-06,0.000609799187219256,0.0791997945072003,0.000403428052757812,0.105616796742535,0.000124743456730058,0.561307105877593,"Dry VI"
"49",0.00101815007524326,0.00054555983006146,0.0708622317990961,0.000360939139024636,0.0944960697797534,9.84351777080767e-05,0.645772471312803,"Dry & Wet SR"
"50",0.00120854006847695,0.000546759151854982,0.0709919504506765,0.000361922400933751,0.0947060176655751,9.87733394940059e-05,0.644227837793147,"Dry & Wet SR+VI"
"51",0.000157725504463692,0.000592769013894537,0.0771132606621966,0.000391340711200218,0.102667303666416,0.000114808459812098,0.583167667602531,"Dry & Wet VI"
"52",0.000383390599297686,0.000809627416659973,0.10947824997531,0.000505923489240762,0.140227431729562,0.000178821857440435,0.238530900406191,"PALSAR"
"53",0.00084710272365362,0.000567913457361559,0.0738207362905843,0.000375349794709676,0.0983658649288721,0.000106810859082787,0.616141733461283,"PALSAR & Dry SR"
"54",0.00122093224308895,0.000582253646358548,0.075817509304964,0.000383987502984848,0.100853318725065,0.000112348109740334,0.596556615157409,"PALSAR & Wet SR"
"55",0.000955715588182467,0.000544454930199869,0.0707531893566416,0.000359976898476826,0.0943040596184054,9.75758600834564e-05,0.647306569040351,"PALSAR & Wet+Dry SR"
"56",0.00129601042453989,0.000544417526280127,0.0706537520901486,0.000360606319929071,0.0943016444700931,9.79987091318191e-05,0.647247444090513,"All"
"57",0.000894995916892064,0.000591315020313873,0.0773788883209366,0.000387406466905492,0.102419262388716,0.000113724049204427,0.58405725345131,"Wet SR"
"58",0.000855734736358667,0.000595901672388396,0.0778238448832729,0.000391439301213213,0.103213304273196,0.000115801140600988,0.577642290359762,"Wet SR+VI"
"59",-0.000159034577252296,0.000641992976813502,0.0837217411002616,0.000422487771394738,0.111192852514755,0.000132669724586461,0.510921414174094,"Wet VI"
"60",0.000487652891789572,0.000575742118263367,0.0749274284836331,0.000379917253478091,0.0997193283653729,0.000108798419382646,0.605921234554201,"Dry SR"
"61",0.000456322605690114,0.000579268857374926,0.0753749148840121,0.000382318538237121,0.100330002487969,0.000110436002350726,0.601558472972898,"Dry SR+VI"
"62",2.14817708275129e-05,0.000609624943172986,0.0791787946849857,0.000403302123885759,0.105586619969027,0.000124667311346728,0.56153562447451,"Dry VI"
"63",0.00105350963217081,0.000545337068485599,0.0708454712617534,0.000360715496316289,0.0944578776251222,9.81683099685373e-05,0.646063104198525,"Dry & Wet SR"
"64",0.001224977449344,0.000546610923962019,0.0709645944005921,0.000361879184407957,0.0946805580284853,9.87457097229647e-05,0.644419123799532,"Dry & Wet SR+VI"
"65",9.70370713876345e-05,0.000592722628698483,0.0771396344872448,0.000391096446635895,0.102659194488859,0.000114694935216536,0.583170658622136,"Dry & Wet VI"
"66",0.000376310762078619,0.000809499693975401,0.109463087996224,0.000505828289623952,0.140205291150757,0.000178782731009662,0.238749162911573,"PALSAR"
"67",0.000767332695627482,0.000567462049893807,0.0737942349789648,0.000374834719185351,0.0982870292317358,0.000106590122512202,0.616752113826742,"PALSAR & Dry SR"
"68",0.00121081863840487,0.000582340826432625,0.0758471354751309,0.00038392359564882,0.100868295236937,0.000112376976725091,0.596439571887529,"PALSAR & Wet SR"
"69",0.00105343692625138,0.000544849344782432,0.070781906352604,0.00036039431017728,0.0943734086649196,9.78093921610824e-05,0.646779405330004,"PALSAR & Wet+Dry SR"
"70",0.0012474557449642,0.000544729587960146,0.0706791018195347,0.000360906150203757,0.0943550338093551,9.80790161509028e-05,0.646842481487384,"All"
"71",0.00086297402971019,0.000591625992662687,0.0773951725630317,0.000387770212573672,0.102472845853762,0.000113996842666409,0.583619403128288,"Wet SR"
"72",0.000915647903979317,0.000595749471411035,0.0777920437205329,0.000391422870832591,0.103187458331013,0.000115903322576455,0.577848840288686,"Wet SR+VI"
"73",-0.000199603904930018,0.000641940357913339,0.0836986954543817,0.000422560601356701,0.111183804397987,0.000132782636890675,0.510986621221229,"Wet VI"
"74",0.000560250399914899,0.000575589780711024,0.0749086278962033,0.000379813336879145,0.0996933254691016,0.000108771800887046,0.606130050301826,"Dry SR"
"75",0.000530631261297434,0.000579832018256967,0.0754025591589529,0.000382993110503792,0.100427905688982,0.000110742238380811,0.60085074472708,"Dry SR+VI"
"76",-3.65083802029319e-05,0.000609514150300906,0.0791739350672404,0.00040316648309636,0.10556743484794,0.000124603202937316,0.561679076003125,"Dry VI"
"77",0.00105467802274223,0.000545461690922162,0.070859811529061,0.000360810128030981,0.0944794738381256,9.82189369631253e-05,0.645903231740722,"Dry & Wet SR"
"78",0.00121948781327055,0.000546469088925821,0.0709236367259151,0.00036193201899814,0.094655923470953,9.86626466444645e-05,0.644606328283348,"Dry & Wet SR+VI"
"79",8.40211267307086e-05,0.000592602871914854,0.0771181979819091,0.000391055793400562,0.102638441225859,0.000114628868672437,0.583351004073524,"Dry & Wet VI"
"80",0.000342511704827553,0.000809817477835135,0.109472216640037,0.00050627010348703,0.140260244288219,0.000179050601020305,0.238383446619472,"PALSAR"
"81",0.000749341188254042,0.000567728511916242,0.0738172760334328,0.000375085675355225,0.0983330401145457,0.000106451058702578,0.616391870026737,"PALSAR & Dry SR"
"82",0.0012022896266042,0.000582385964268367,0.0758715008947913,0.000383830670077558,0.100876010502138,0.000112196526583666,0.596373302403667,"PALSAR & Wet SR"
"83",0.00103975586015555,0.000544486310763693,0.0707727697039466,0.000359903809823865,0.0943103835207725,9.7543538494e-05,0.647249655656871,"PALSAR & Wet+Dry SR"
"84",0.0012724917265765,0.000544517768861854,0.0706393706137788,0.000360848721630489,0.0943186845443772,9.79235505543022e-05,0.647117357156953,"All"
"85",0.000919127644214033,0.000591694899410619,0.0773972084682212,0.000387866094209304,0.102485268256343,0.000114023241175663,0.583538989151113,"Wet SR"
"86",0.000804730879015201,0.000595488426636109,0.0777872291269873,0.000391049237749751,0.103141322303825,0.000115732136331847,0.578217228735442,"Wet SR+VI"
"87",-0.000163721924229656,0.000642085448907796,0.0837239001837104,0.000422614075792444,0.111208875402977,0.000132787404878986,0.510807854342077,"Wet VI"
"88",0.000502433891890389,0.000575813525989167,0.0749237806107076,0.000380050075378792,0.0997317693553293,0.000108985431673077,0.605823677659122,"Dry SR"
"89",0.000429894412414827,0.000579668457814427,0.0753785366540892,0.000382898935438157,0.100399095651866,0.000110793949797458,0.601022503384204,"Dry SR+VI"
"90",-4.56284595525534e-06,0.00060965520732495,0.0791771251790884,0.000403358775839732,0.105591859612513,0.000124758522409739,0.561564599536902,"Dry VI"
"91",0.00104816254449779,0.000545315077664642,0.0708292028180995,0.000360788224583443,0.0944540095787556,9.81637826396348e-05,0.646090692585929,"Dry & Wet SR"
"92",0.00114493432561587,0.000546369535624878,0.0709502743505918,0.000361599409885286,0.094637751024839,9.85989839088665e-05,0.64473119601683,"Dry & Wet SR+VI"
"93",0.00014952107531415,0.000592888704463398,0.0771408143985935,0.000391340893520404,0.102688021691572,0.000114883023670762,0.582997022445578,"Dry & Wet VI"
"94",0.000323024310184255,0.000809487138763559,0.109461323877302,0.000505819695237818,0.140202983707758,0.000178891859077581,0.23876802563531,"PALSAR"
